EQUI-5	at 91	aged 91
SPE2-4	in New Orleans shooting	in NOLA Mother 's Day shooting
EQUI-5	Malaysia	Malaysia
SPE1-4	May 5 as date	date
EQUI-5	sets	sets
SIMI-3	for closely contested election	for landmark elections
SPE1-4	from Calgary homes	From Canada Homes
EQUI-5	forces	Forces
EQUI-5	Floods	Flooding
EQUI-5	75,000	75,000
EQUI-5	Moscow vote	Moscow vote
SIMI-4	suggest	shows
EQUI-5	wins	wins
EQUI-5	Exit polls	Exit polls
EQUI-5	Putin ally	Putin ally
SPE2-4	Dhawan	Dhawan ton
SIMI-4	smashes	sets up
EQUI-5	over South Africa	over South Africa
EQUI-5	India to big win	India Trophy win
EQUI-5	kills	kills
SIMI-4	3 militants	4 militants
SPE1_FACT-4	Suspected US drone	U.S. drone
EQUI-5	in Pakistan	in Pakistan
REL-4	papacy	of Vatican
EQUI-5	with prayer	for Prayers
SPE2-4	Francis	Pope Francis
EQUI-5	's Sinai	's Sinai
EQUI-5	released	release
SPE2-4	Britons	two Britons
SIMI-4	after kidnapping	seized
EQUI-5	in Egypt	in Egypt
SIMI-4	European backlash	by European countries
SPE2-4	over settlement plan	over latest settlement plans
SIMI-4	faces	called to account
EQUI-5	Israel	Israel
EQUI-5	Allen	Allen
EQUI-5	's abuse claims	's abuse claims
EQUI-5	to Farrow	against Farrow
SIMI-3	responds	defends
EQUI-5	in Moscow	in Moscow
EQUI-5	Snowden	Edward Snowden
EQUI-5	's father	's father
SIMI-2	accelerate	expands
EQUI-5	Facebook earnings	Facebook profits
EQUI-5	jump	jump
EQUI-5	reach	reach
EQUI-5	Rogers , Videotron	Rogers , Videotron
SPE2-4	with network-sharing deal	network-sharing , spectrum deal
SPE2-2	Bangladesh Islamist execution	Bangladesh opposition leader
EQUI-5	upheld	executes
EQUI-5	on new Italian government	Italy new coalition government
EQUI-5	declared	Named
EQUI-5	tallest building in U.S.	Tallest US Building
SPE1-4	New World Trade Center	One World Trade Center
EQUI-5	Piers Morgan	Piers Morgan
EQUI-5	questioned	Interviewed
EQUI-5	by police	by Police
EQUI-5	Egypt Crackdown	Egypt crackdown
EQUI-5	Draws	sparks
SPE2-3	Condemnation	global outrage
EQUI-5	Philippines , rebels	Philippines and rebels
SPE2-4	reach wealth-sharing deal	reach ` wealth deal '
SPE2-4	Imran	Imran Khan
EQUI-5	from four NA seats	from four NA seats
EQUI-5	to contest	to contest
SPE1-4	Pro-Pak Taliban warlord	Taliban commander
EQUI-5	killed	killed
EQUI-5	in US drone strike	in US drone strike
EQUI-5	20	20
EQUI-5	kills	kills
SPE1-4	in northwest Syria	in northern Syria
EQUI-5	Car bomb	Car bomb
EQUI-5	sentenced	sentences
EQUI-5	for drug smuggling	for drug smuggling
EQUI-5	in Egypt	Egypt
EQUI-5	to death	to death
SPE2-3	Five foreigners	Pakistani amid 5
SPE2-4	on new constitution	on divisive constitution
EQUI-5	votes	vote
EQUI-5	Egypt	Egyptians
EQUI-5	of cancer	of cancer
EQUI-5	Fukushima disaster	Fukushima disaster
EQUI-5	who battled	who battled
EQUI-5	dies	dies
SPE2-3	Man	Former plant chief
SPE2_FACT-3	over alleged bribery	with accepting $ 3m bribe
SIMI-4	Nigeria lawmaker	Nigerian MP
EQUI-5	charged	charged
EQUI-5	to speak	to deliver statement
EQUI-5	on Syria	on Syria
EQUI-5	from White House	at White House
EQUI-5	Obama	Obama
SPE1-4	at 1:15 p.m. EDT	at 1:15 PM
EQUI-5	tallest building in US	Tallest US Building
SPE1-4	New World Trade Centre	One World Trade Center
EQUI-5	hits	hits
EQUI-5	Strong new quake	Powerful new earthquake
EQUI-5	shattered Pak region	shattered Pakistan region
EQUI-5	Fashion designer Lilly Pulitzer	Designer , Socialite Lilly Pulitzer
EQUI-5	dies	Dies
SIMI-4	Four dead	Five dead
SPE2-4	in Indonesia train accident	as Indonesia train collides with fuel truck
EQUI-5	wins	is crowned
EQUI-5	Miss New York	Miss New York
EQUI-5	Miss America crown	Miss America
SPE2-4	Austrian	Austrian man
REL-3	hoarding	are found
EQUI-5	56 stolen skulls	after 56 human skulls
SPE1-4	in home museum	at his home
SPE2-2	found	charged
EQUI-5	protest	protest
EQUI-5	Thousands	Thousands
EQUI-5	gay marriage	gay marriage
SPE1-4	China 's 1st Pilot Free Trade Zone	Shanghai Free Trade Zone
EQUI-5	Opens	begins operation
EQUI-5	Gas cylinder blast	Deadly Gas Cylinder Blast
SPE1-4	kills	Hits
EQUI-5	on Pakistan school bus	Pakistan School Bus
EQUI-5	Brazil	across Brazil
EQUI-5	Protests	Protests
REL-2	sweep	planned
SIMI-4	despite concession	despite concessions
EQUI-5	South Korean Workers	South Korean workers
SIMI-4	Start	set
EQUI-5	Joint Factory Zone	joint factory zone
EQUI-5	Leaving	to leave
EQUI-5	software guru John McAfee	software guru McAfee
EQUI-5	arrests	Held
EQUI-5	Guatemala	in Guatemala
EQUI-5	to tornado-ravaged Oklahoma	tornado hit Oklahoma
EQUI-5	travels	visits
EQUI-5	Obama	Obama
SIMI-4	in Central African Republic fighting	in Central African Republic after clashes
SPE2-3	Dozens dead	98 dead
EQUI-5	upgrades	upgrades
SIMI-4	Fitch	Moody 's
EQUI-5	Greek credit rating	Greek credit rating
EQUI-5	into Australian Open quarter-finals	to Australian Open quarterfinals
SIMI-4	cruises	to advance
EQUI-5	Ferrer	Ferrer
EQUI-5	sworn in	sworn in
EQUI-5	as Egypt interim president	as Egypt interim president
EQUI-5	Top judge Mansour	Justice Adly Mansour
SPE1-1	key Al-Shabaab recruiter , financier	Pair
SPE2-4	Kenyan police	Kenya By Anti-Terror Police
EQUI-5	arrest	Arrested
EQUI-5	explodes	explodes
EQUI-5	two people	2
EQUI-5	Bomb	Bomb
SPE2-4	at Greek shopping mall	at Athens shopping mall
EQUI-5	injured	wounded
EQUI-5	Three dead	3 dead
EQUI-5	in Maryland mall shooting	in Maryland mall shooting
EQUI-5	killed	killed
SIMI-4	7	6
REL-3	Vies	Wins
EQUI-5	Merkel	Merkel
EQUI-5	in Germany Elections	in Germany Election
EQUI-5	for banned substance	for banned substance
EQUI-5	test	tests
SIMI-3	Sprinters Tyson Gay and Asafa Powell	US sprinter Tyson Gay
EQUI-5	positive	positive
EQUI-5	Egypt court	Egypt court
EQUI-5	of Mubarak	Mubarak
EQUI-5	orders	orders
EQUI-5	release	freed
EQUI-5	Women	Women drivers
EQUI-5	to face	to face
EQUI-5	higher car insurance premiums	insurance premium rise
SPE2-4	in first talks	first nuclear talks
EQUI-5	Iran , atomic agency	IAEA , Iran
EQUI-5	since Rowhani election	since Rohani election
EQUI-5	US Military Aircraft	US military aircraft
EQUI-5	in S. Sudan	in South Sudan
EQUI-5	Hit	shot at
REL-2	Chinese general	of Chinese army singers
EQUI-5	10 years jail	10 years ' jail
EQUI-5	's son	Son
EQUI-5	gets	gets
SPE2-4	for rape	for gang rape
EQUI-5	adamant	adamant
EQUI-5	the other Taliban	the other Taleban
EQUI-5	on fighting	on fighting
EQUI-5	In Pakistan army	Pak army
EQUI-5	's Boycott Warning	's boycott warning
EQUI-5	Kerry	Kerry
EQUI-5	Slams	slams
EQUI-5	Israeli Minister	Israeli minister
SPE1-4	Myanmar 's Suu Kyi	Suu Kyi
EQUI-5	urges	urges
EQUI-5	party unity	party unity
EQUI-5	amid squabbles	amid squabbles
EQUI-5	defense contractors	defense firms
EQUI-5	discuss	discuss
SPE1-4	harm of automatic spending cuts	automatic spending cuts
EQUI-5	White House	White House
EQUI-5	arrested	arrested
SPE2-4	Former Zambian president	Zambia 's ex-President Rupiah Banda
SPE2-3	of upbeat data	on Strong US Jobs Data
SIMI-4	rally	up
EQUI-5	Asian shares	Asian Markets
EQUI-5	APGA National Leader	APGA national leader
EQUI-5	Bianca Ojukwu	Bianca Ojukwu
REL-3	Names	becomes
EQUI-5	in western China	in western China
SPE1-3	47 people	at least 75
EQUI-5	kills	kills
EQUI-5	Strong earthquake	Strong earthquake
EQUI-5	for asylum	for granting asylum
EQUI-5	Snowden	Snowden
EQUI-5	Russia	Russia
EQUI-5	thanks	thanks
EQUI-5	take	seize
EQUI-5	French forces	French forces
SPE1-4	key Mali town	key town
EQUI-5	leaves	leaves
EQUI-5	Pakistan 's Malala	Malala
SPE2-4	hospital	British hospital
EQUI-5	dead	dead
EQUI-5	in swimming pool at essex hotel	in Essex hotel swimming pool
EQUI-5	found	found
SPE2-4	two	Man and woman
SPE1-4	in Shawal Area	in Miranshah
EQUI-5	US drone strike	US drone strike
EQUI-5	Pakistan	Pakistan
EQUI-5	condemns	condemns
SPE1-4	Iran 's Ahmadinejad	Ahmadinejad
EQUI-5	charges	charges
EQUI-5	over election appearance	over election appearance
EQUI-5	may face	may face
EQUI-5	edge	edge
SPE1-4	US stock futures	Stock futures
EQUI-5	up	higher
EQUI-5	EU	EU
SPE1-4	renews	lifts
EQUI-5	against Zimbabwe	against Zimbabwe
SPE2-4	sanctions	diamond sanctions
EQUI-5	US-Russia	US-Russia
EQUI-5	reach agreement	reach agreement
SPE2-4	on Syria	on Syria weapons
EQUI-5	cancels	canceled
EQUI-5	Obama	Obama
EQUI-5	Moscow meeting	meeting
EQUI-5	with Putin	with Putin
SIMI-4	after affair allegations	over affair claims
EQUI-5	threatens	threatens
EQUI-5	legal action	legal action
EQUI-5	Hollande	Franois Hollande
EQUI-5	over war crime allegations	over war crime allegations
EQUI-5	Sri Lanka	Sri Lanka
EQUI-5	puts on notice	warned
EQUI-5	for metro	for metro
EQUI-5	traffic chaos	traffic chaos
EQUI-5	to ease	to ease
EQUI-5	prays	prays
EQUI-5	Indonesian capital	Jakarta
EQUI-5	in Hezbollah Stronghold	Hezbollah stronghold
EQUI-5	in Lebanon	in Lebanon
SPE1-3	Wounds 15	rocks
EQUI-5	Car Bomb	Car bomb
REL-4	as new Pakistani Taliban leader	Pakistani Taliban chief Hakimullah Mehsud
EQUI-5	after Hakimullah Mehsud	Pakistani Taliban chief Hakimullah Mehsud
EQUI-5	killed	killed
EQUI-5	in drone strike	in drone strike
EQUI-5	releases	releases
SPE1-3	top Afghan Taliban prisoner	seven Afghan Taliban fighters
EQUI-5	Pakistan	Pakistan
EQUI-5	kills	kills
SPE2-1	9	guard
EQUI-5	Suicide bomber	Suicide bomber
SIMI-2	0.39 %	2.47 %
EQUI-5	close	close
EQUI-5	Stocks	Stocks
EQUI-5	higher	higher
EQUI-5	in Pakistan	in Pakistan
SIMI-1	one soldier	6 polio workers
EQUI-5	Gunmen	Gunmen
EQUI-5	kill	kill
EQUI-5	of Syria	of Syria
EQUI-5	's chemical weapons	's Chemical Weapons
EQUI-5	Destruction	Destruction
REL-4	to Israel , Palestinians	for Israeli-Palestinian Talks
SIMI-3	Obama	Kerry
SPE2-3	Syria	Russia , Syria
REL-3	chemical weapons	on ` Concrete ' Chemical Weapons Plan
EQUI-5	Resigns	resigns
SIMI-2	Italian Prime Minister Mario Monti	Palestinian Prime Minister Fayyad
EQUI-5	in Bethlehem	of Bethlehem
SPE1-4	in Hebron	in West Bank
SIMI-4	Israeli soldier	Israeli soldiers
SIMI-3	Palestinian child	Palestinian woman
SIMI-2	hits	kill
SIMI-3	attack	drive back
SPE2-4	French forces	Hundreds of French troops
SIMI-4	al-Qaeda 's Mali allies	north Mali al-Qaida-linked rebels
SPE2-4	Military Operation	international force
SIMI-4	Mounts	mulls
EQUI-5	Algeria	Algeria
SPE1-4	Al Qaeda Hostages	for hostages
EQUI-5	Man	Man
EQUI-5	arrested to Buckingham Palace	After Buckingham Palace Arrest
SPE2-4	over prisoner release	Palestinian prisoners release
SIMI-2	Netanyahu	Yacimovich
EQUI-5	stands	Stands
SPE2-4	's Brotherhood	Muslim Brotherhood
EQUI-5	Egypt	Egypt
SIMI-2	4 NATO Troops	Eight NATO Troops
EQUI-5	Killed	Killed
EQUI-5	in Afghanistan	In Afghanistan
EQUI-5	killed	killed
SIMI-2	At least 45	At least 13
EQUI-5	in Venezuela prison riot	in Venezuela prison riot
SPE1-3	61	Dozens
EQUI-5	killed	killed
EQUI-5	Egypt	Egypt
SPE2-4	's Brotherhood	's Muslim Brotherhood
EQUI-5	TV weatherman Fred Talbot	Weatherman Fred Talbot
EQUI-5	arrested	Held
SIMI-4	over sex claims	Over ` Sex Abuse '
SPE1-4	feared trapped	trapped
EQUI-5	Building collapses in India	India building collapse
SPE1-4	25	dozens
SIMI-4	at Morsi rally	at Morsi rallies
SPE1-4	in Cairo	in Egypt
EQUI-5	as clashes	in clashes
SPE2-3	Dozens die	More than 70 dead
SPE2-4	Spanish train crash driver	Spanish train driver Garzon
EQUI-5	to be questioned	to be questioned
SPE1-4	in Afghan ` insider attack '	in Afghan
EQUI-5	ISAF soldier	British soldier
SPE2-4	killed	shot dead
EQUI-5	in India	in India
EQUI-5	Swiss tourist	Swiss tourist
EQUI-5	gang-raped	gang-raped
EQUI-5	petrol pumps	petrol pumps
SIMI-4	No plan	rejects proposal
REL-4	Moily	India govt
EQUI-5	at night	at night
EQUI-5	to shut	to shut
SPE1-4	Karzai	Afghan president
SPE1-4	for Taliban peace talks	for Taliban talks
EQUI-5	Pakistan	to Pakistan
EQUI-5	to visit	visit
SPE1-4	after car crash	In Crash
EQUI-5	die	Killed
EQUI-5	Three	Three
SPE2-4	at Tian ` anmen	At Tiananmen Square
SPE1-3	two consecutive life terms	life
EQUI-5	given	gets
EQUI-5	` Whitey ' Bulger	Whitey Bulger
EQUI-5	Japan	Japan
EQUI-5	to annual 1.1 pct	to annual 1.1 %
EQUI-5	GDP growth	's GDP growth
EQUI-5	Algeria hostage crisis	Algeria hostage crisis
EQUI-5	ends	ends
EQUI-5	against USD	against USD
EQUI-5	China yuan	China yuan
EQUI-5	strengthens	strengthens
SPE1-3	to 6.2689	to new high
EQUI-5	continue	continue
SIMI-1	in tense Ukraine capital	in Brazil
EQUI-5	Protests	Protests
SPE1-3	arrests	bans
REL-4	Muslim Brotherhood Supreme Guide	Muslim Brotherhood group
EQUI-5	Egypt	Egypt
SPE2-1	nine people	3 policemen
EQUI-5	Gunmen	Gunmen
SIMI-2	in northwest Pakistan	in Iraq
EQUI-5	kill	kill
EQUI-5	Forex & Gold	Forex & Gold
SIMI-4	6 March 2013	12 March 2013
EQUI-5	chemical weapons	's chemical weapons
REL-4	U.S.	UN
EQUI-5	Syria	Syria
REL-3	new leader	Pakistani Taleban chief
SPE2-4	after drone strike	in US drone strike
SPE2-4	Pakistani Taliban	Pakistani Taleban chief
EQUI-5	Syria envoy	Syria envoy
EQUI-5	calls	calls
REL-3	for National Unity Government	for political change
SPE2-4	In Election	Snap Elections
REL-4	Protest	Protesters
SIMI-2	Against Berlusconi	Bulgaria President
EQUI-5	of icon Nelson Mandela	Mandela
SPE2-4	mourns	mourn , celebrate
SIMI-1	to Delhi	in Russia
EQUI-5	arrest	arrest
SIMI_FACT-3	announces	orders
REL-4	of 1,004 Muslim Brotherhood supporters	of Brotherhood chief Badie
EQUI-5	Egypt	Egypt
EQUI-5	Syrian Opposition	Syrian opposition
SPE1-2	Israeli	2
EQUI-5	arrested	detain
REL-3	2 advisors	new Cabinet
EQUI-5	Egypt	Egypt
EQUI-5	's interim president	's interim president
SIMI-3	China	China court
SIMI-3	in New York ambush	after deadly ambush
SPE1-3	killed	in guarded condition
SPE2-4	Two firefighters	Two New York firefighters
EQUI-5	kills	kills
SIMI-3	Car bombing	Suicide bomber
EQUI-5	in Pakistan	in Pakistan
SIMI-3	17	10
SPE2-4	2 Pussy Riot Members	Freed Pussy Riot pair
REL-2	in Krasnoyarsk	anti-Putin protests
SPE2-4	Stocks	Singapore stocks
SIMI-4	0.39 %	0.31 pct
EQUI-5	close	close
OPPO-4	higher	lower
REL-2	Syrian rebels	of Syria chemical arms use
REL-4	for chemical attack	of Syria chemical arms use
EQUI-5	Russia	Russia
EQUI-5	leave	leave
SIMI-2	six dead	18 dead
REL-4	Floods	Heavy rains
EQUI-5	in Philippines	in Philippines
EQUI-5	Houston Texans head coach Gary Kubiak	Texans coach Gary Kubiak
REL-3	hospitalized	in stable condition
EQUI-5	after collapsing	after collapse
REL-4	French train	French train passengers
REL-3	derails	of crash ordeal
EQUI-5	says	says
EQUI-5	Iran	Iran
SIMI-1	in Belfast	in Tunisia
SPE1-4	Brief clashes	clash
EQUI-5	with police	with police
EQUI-5	rises	rises
SIMI-1	China quake Death toll	China flu death toll
EQUI-5	in Syria	in Syria
REL-3	use of chemical weapons	over chemical weapons claims
REL-2	military modernization drive	Chinese vice premier
SIMI-3	Pacific trade pact	to regional trade pact
REL-2	New Japan govt	Japan , US
EQUI-5	dies	kills
SIMI_FACT-1	Suspected Saudi militant	6 militants
EQUI-5	India Ink	India Ink
SIMI-2	January 27	March 20
EQUI-5	Image	Image
EQUI-5	of the Day	of the Day
EQUI-5	from Bangladesh building collapse	in Bangladesh building collapse
SPE1-4	North Korean cargo	N Korean ship
REL-3	missile repair trade with Cuba	Cuba missiles
REL-2	reveals	seized
EQUI-5	on fiscal cliff	fiscal cliff
REL-4	as Obama	John Boehner
EQUI-5	Kerry	Kerry
REL-3	Russians	Russia
REL-3	Syria	to Syrian refugees
EQUI-5	into Lebanon	in Lebanon
EQUI-5	Pope Francis	Pope Francis
SPE2-4	Bombs	Only two bombs
SPE2-4	at Boston Marathon	in Boston Marathon attack
EQUI-5	with Sri Lanka	with Sri Lanka
SIMI-2	off Florida coast	on island of St Vincent
SIMI-3	4 dead	8 dead
SIMI-4	6.3-magnitude quake	Magnitude-6 .0 quake
EQUI-5	hits	jolts
SIMI-1	Honshu , Japan	Santa Cruz Islands
EQUI-5	CENC	CENC
SPE1-4	arrested Boston bomber	for Boston bomb suspect
SIMI-3	in SW China road accident	in E China road accident
SIMI-2	five	39
SIMI-2	10 dead	1 dead
EQUI-5	injured	injured
EQUI-5	Singapore stocks	Singapore stocks
SIMI-2	0.26 percent	0.11 pct
EQUI-5	end up	end up
EQUI-5	of the day	of the Day
SIMI-4	Pictures	Picture
REL-3	presidential elections	's interim president
EQUI-5	Egypt	Egypt
REL-2	before parliamentary polls	new Cabinet
OPPO-5	new election law	new electon law
EQUI-5	approve	approves
SIMI-3	Afghan legislators	Afghan president
SIMI-3	Buried	state funeral
EQUI-5	South Africans	South Africa
REL-4	Mourn	state funeral
EQUI-5	as Mandela	for Mandela
REL-3	Costa Concordia captain	Costa Concordia survivors
SPE1-4	for manslaughter	experience
EQUI-5	in Colorado floods	in Colorado flooding
SPE1-4	in bomb attacks	in fresh attacks
SIMI-3	133	90
EQUI-5	wounded	wounded
SIMI-4	17	15
SPE1-4	in northern Iraq	in Iraq
EQUI-5	killed	killed
EQUI-5	Cyprus bailout	Cyprus bailout
EQUI-5	Egypt	Egypt
REL-3	Muslim Brotherhood newspaper	Muslim Brotherhood deputy head
SPE1-4	towards Oklahoma City	Oklahoma City area
SIMI-3	heads	rake
SPE1-3	` Large and extremely dangerous ' tornado	as tornadoes
EQUI-5	Palestinian president	Palestinian president
EQUI-5	Residents	Residents
EQUI-5	return	return
OPPO-4	lower	higher
EQUI-5	Singapore stocks	Singapore stocks
EQUI-5	close	close
SIMI-2	0.44 pct	0.5 pct
SIMI-3	on Wednesday	on Friday
EQUI-5	close	close
EQUI-5	lower	lower
EQUI-5	Chinese shares	China stocks
SPE1-4	in Bangladesh factory fire	in Bangladesh factory
EQUI-5	Egypt court	Egypt court
SPE2-4	Mubarak release	Mubarak 's release request
SPE1-4	in southwest Pakistan	in Pakistan
EQUI-5	kills	kills
SIMI-2	10	39
SPE1-4	Egyptians	voters
REL-4	vote	at polls
REL-3	on Islamist-backed constitution	on Egypt constitution vote
SIMI-2	in Cairo	in Kiev
EQUI-5	clash	clash
SPE1-3	Morsi supporters	Protesters
EQUI-5	with riot police	with riot police
REL-3	Typhoon survivors	Typhoon Bopha
REL-2	Philippine stores	in S. Philippines
SIMI-2	40 missing	11 missing
SIMI-3	Five dead	8 dead
SPE2-4	in Bomb Blasts in Iraq	In Baquba Blasts
SIMI-3	At Least 66	At Least 47
EQUI-5	Killed	Killed
EQUI-5	rises	rises
SPE2-4	Palestinian prisoners	26 more Palestinian prisoners
EQUI-5	Israel	Israel
EQUI-5	to release	releases
SPE2-4	in US marathon bomb	in Boston marathon bombing
SIMI-2	in Ukraine	in Mali
EQUI-5	of Thousands	of thousands
SIMI-2	in Kyiv	in Bhutan
EQUI-5	Tens	Tens
EQUI-5	Obama	Obama
EQUI-5	economy	on economy
SIMI-3	to reignite	to act
SIMI-2	in UAE	in Egypt
EQUI-5	for elections	for elections
SIMI-2	Pak missions	Islamist parties
SPE1-4	question	arrest
SIMI-2	in deadly LA boardwalk crash	in deadly LA driving attack
SPE2-3	man	suspect
EQUI-5	Police	Police
